run_id,arm,seed,unit,target,auroc,lo,hi,n_defined,n_positive,nan_replicates
137a83368b14293b,R6_waveform,0,crop,deterioration_icu_stay,0.8055898069929206,0.7894513007159569,0.8212156480005293,25628,3824,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_1d,0.9263197401550368,0.8909916727149045,0.9543543649529749,25712,196,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_7d,0.8797485380682514,0.8505329294942552,0.9058847284686942,25712,492,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_28d,0.834526705720606,0.8084739122890747,0.8585099525590368,25712,1084,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_90d,0.825065899853691,0.8039411554025943,0.8452642236237363,25712,1876,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_180d,0.8268802704024001,0.8076622864474895,0.8457895989271101,25712,2568,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_365d,0.82041671634655,0.8014587362839295,0.8388904032571998,25712,3664,0
137a83368b14293b,R6_waveform,0,crop,deterioration_mortality_stay,0.9302407349708331,0.886296307801038,0.959848555448413,25712,36,8
137a83368b14293b,R6_waveform,0,record,deterioration_severe_hypoxemia,0.722991550006306,0.6236242134724433,0.8145109999294087,4432,27,0
137a83368b14293b,R6_waveform,0,record,deterioration_ecmo,0.8500432002764817,0.76448099123823,0.9303563665250412,6439,9,1
137a83368b14293b,R6_waveform,0,record,deterioration_vasopressors,0.903096715020154,0.868748967247595,0.9326948508988093,6439,65,0
137a83368b14293b,R6_waveform,0,record,deterioration_inotropes,0.8973540856031128,0.8015012280534761,0.9651701217675512,6439,14,0
137a83368b14293b,R6_waveform,0,record,deterioration_mechanical_ventilation,0.842822082171858,0.8162299395305981,0.8672413393314555,6439,223,0
137a83368b14293b,R6_waveform,0,record,deterioration_cardiac_arrest,0.9597394485589363,0.9337476546449269,0.9788833619462503,6439,35,0
137a83368b14293b,R6_waveform,0,record,deterioration_icu_24h,0.814227960701009,0.7966984937363606,0.8314425739529216,6407,807,0
137a83368b14293b,R6_waveform,0,record,deterioration_icu_stay,0.8122346558038178,0.7957371727265407,0.8281476044160682,6407,956,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_1d,0.9319642577206458,0.8972067735921142,0.9595265006192265,6428,49,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_7d,0.885670812298924,0.8561589181624258,0.912059032079852,6428,123,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_28d,0.8401183784454379,0.8138034370341921,0.8644246018290264,6428,271,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_90d,0.830815118662674,0.8093705416540474,0.8512469509211619,6428,469,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_180d,0.8325119824089299,0.8129944258001639,0.8517021365627538,6428,642,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_365d,0.8257975057199536,0.8065697386653935,0.8443963793955784,6428,916,0
137a83368b14293b,R6_waveform,0,record,deterioration_mortality_stay,0.9375811393259594,0.8940791417305791,0.9665638946283841,6428,9,8
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_severe_hypoxemia,0.696749274813974,0.5763789358500533,0.8019268136158857,17728,108,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_ecmo,0.9497483583894937,0.9090264215842296,0.9837080266343764,25756,36,1
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_vasopressors,0.895245709734257,0.8571597341908409,0.9299116931311724,25756,260,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_inotropes,0.9294038354641467,0.8617625834601896,0.9698530454949402,25756,56,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mechanical_ventilation,0.9156185208070018,0.8966507007714302,0.9329660778866704,25756,892,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_cardiac_arrest,0.9814962188810565,0.9625474672447134,0.9925769868694174,25756,140,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_icu_24h,0.8503757855372632,0.8351802540431346,0.8649808669400952,25628,3228,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_icu_stay,0.8387091738857942,0.823946181342529,0.8526686917863419,25628,3824,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_1d,0.9235015804409238,0.8875613113982316,0.9554279733532834,25712,196,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_7d,0.9147379080353055,0.8933914303959566,0.933998222463743,25712,492,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_28d,0.8634451299543855,0.8399342818723071,0.8856390379083318,25712,1084,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_90d,0.8513664446926063,0.8325084093651347,0.8692864417811093,25712,1876,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_180d,0.8487961781068925,0.8320034303035694,0.8650509328850878,25712,2568,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_365d,0.8455221606609794,0.8286941292401095,0.8614519635236514,25712,3664,0
191f79ec470c2743,R7_waveform_demo_acq,2,crop,deterioration_mortality_stay,0.8702679545100483,0.7679262540602723,0.9954371340593966,25712,36,8
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_severe_hypoxemia,0.7000294278387355,0.5783960673646584,0.8065843248215888,4432,27,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_ecmo,0.9539830654916192,0.912269163826478,0.9878260247696005,6439,9,1
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_vasopressors,0.8990321257029761,0.8613586304691647,0.9331271628453024,6439,65,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_inotropes,0.9340300166759311,0.8663551941225486,0.9731088528078282,6439,14,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mechanical_ventilation,0.9185625407598502,0.8997092723613374,0.9357926008862363,6439,223,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_cardiac_arrest,0.9833184616757383,0.9646040309548196,0.994010362450201,6439,35,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_icu_24h,0.8540187422552664,0.8387475844235271,0.86865192531283,6407,807,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_icu_stay,0.8422722328788469,0.8274812263404542,0.85633561249271,6407,956,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_1d,0.9262311602803843,0.8907418705560464,0.9580328409649937,6428,49,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_7d,0.9185470300381037,0.897315954316554,0.9377853568640027,6428,123,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_28d,0.8669614940424213,0.8432284107974025,0.8892368241631561,6428,271,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_90d,0.8548052774270235,0.8358107623865004,0.872838643538383,6428,469,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_180d,0.8523977739801627,0.8354360287713052,0.8687657369838148,6428,642,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_365d,0.848901325254625,0.8320101189144854,0.8648841235577205,6428,916,0
191f79ec470c2743,R7_waveform_demo_acq,2,record,deterioration_mortality_stay,0.8742967925083519,0.7724247579803364,0.9962915826175937,6428,9,8
2afeb975805d2e76,R6_waveform,2,crop,deterioration_severe_hypoxemia,0.714677922814983,0.5998582126836983,0.8174156034616404,17728,108,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_ecmo,0.8379492828754104,0.7415515043885808,0.938682645853275,25756,36,1
2afeb975805d2e76,R6_waveform,2,crop,deterioration_vasopressors,0.8923689387173855,0.8539301453120365,0.9250965849320756,25756,260,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_inotropes,0.873035019455253,0.76938232378183,0.9560675554622807,25756,56,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mechanical_ventilation,0.8245676434963151,0.7968560720221814,0.8502761273376517,25756,892,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_cardiac_arrest,0.9430830061568662,0.9147683437983395,0.9670021632293517,25756,140,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_icu_24h,0.7990069315365551,0.7816734117690131,0.8161515705409478,25628,3228,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_icu_stay,0.79561405737038,0.7794179896484287,0.8117676629169596,25628,3824,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_1d,0.9130577532784552,0.8752929397250926,0.9448515316828838,25712,196,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_7d,0.863819083125407,0.8336541509965841,0.8910331459025587,25712,492,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_28d,0.8264932752868214,0.8009362057148032,0.8499429621285864,25712,1084,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_90d,0.817651696686419,0.7972822639956563,0.836944708151852,25712,1876,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_180d,0.8204425438646082,0.8017756855034294,0.838508405719475,25712,2568,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_365d,0.8128040767840393,0.7934518149366798,0.8313552346944556,25712,3664,0
2afeb975805d2e76,R6_waveform,2,crop,deterioration_mortality_stay,0.9078809004517837,0.8143619114177607,0.9670288951220496,25712,36,8
